"","genes","QEp","pval","tau2","I2","num_exp","qval"
"15172","CLDN20",2.91371377655631e-06,0.250050594667508,0.147757628001993,96.8127043982835,5,0.76773712629936
"15173","ARID1B",2.10581057459023e-17,0.454402166954214,0.0387102638860451,95.4564115119656,5,0.871847384597222
"15174","SNX9",1.51651885714171e-07,0.587824166175088,0.0308044252721597,87.5880643750739,5,0.914009315746289
"15175","PNLDC1",0.24454037942953,0.46093518980269,0.00331891326919616,30.7145961582617,5,0.874424485670999
"15176","TTLL2",0.164323578342655,0.583621473747808,0.00254692683595681,34.002780520739,5,0.912457290540622
"15177","SMOC2",0.285846136070235,1.38738965899501e-08,0.00626084362845336,28.3914985820944,5,1.23159736187036e-05
"15178","FAM120B",5.71796546418532e-12,0.928577209145021,0.0310585188382087,92.6725177918603,5,0.989453797861797
"15179","HUS1B",0.00808003397016399,0.46228857994843,0.0128550309708105,68.6381395178501,5,0.875095039735243
"15180","C6orf195",0.207199306236215,0.742861214016457,0.00194641534697536,31.1036387842725,4,0.952328623341377
"15181","SLC22A23",0.0266064757116821,0.103861434891639,0.00994108190161818,65.6456382822268,5,0.600113976684188
"15182","CAGE1",0.00812461251186163,0.896455502170802,0,0,5,0.984398655362758
"15183","TXNDC5",0.00947599390158873,0.00826692257232665,0.020066674317501,77.1324750923933,3,0.185591976189061
"15184","SLC35B3",3.95036304195071e-06,0.262328876657204,0.0142902960696707,84.1936425948198,5,0.775592106186751
"15185","OFCC1",0.0075195143054983,0.945021913952861,0.00977937167068105,76.2276942158144,3,0.991612090069233
"15186","TBC1D7",0.141199514611583,0.775927812050375,0.00199945427356934,40.4894736035864,5,0.956850941586081
"15187","DTNBP1",0.105259127608682,0.857068976813433,0.000409361620231737,14.1304848354036,5,0.977292170948717
"15188","NHLRC1",0.00556675055714561,0.403264575625647,0.0269221481051205,84.8804184657656,3,0.85420774478455
"15189","MBOAT1",1.00135978025341e-07,0.229357892208512,0.0528036315426256,91.7675836120468,5,0.749844598829836
"15190","DCDC2",6.97580965503525e-05,0.881008153057069,0.0255182221307628,82.2465767446903,5,0.98036350821499
"15191","HIST1H2BC",0.395021479909367,0.458996186207569,2.61408982695798e-06,0.0260861161115728,4,0.873944804455463
"15192","LOC439938",0.242902163211901,0.0908803752004855,0.00235587447761492,32.1521244211016,3,0.576785205768931
"15193","GPX6",0.946185457197981,0.376103935924127,0,0,3,0.841248751166774
"15194","OR2B3",0.958995708864772,0.359663396872264,0,0,5,0.830817377248573
"15195","OR5V1",0.641162271491734,0.0652522977288118,0,0,5,0.505597002230614
"15196","UBD",0.000464833982062049,0.884363054413663,0.205378455803193,87.774466651225,3,0.98106508067082
"15197","SUMO2",0.94086524364883,0.0377286347947378,0,0,3,0.397925031832618
"15198","IFITM4P",0.0272337350038626,0.378650582700316,0.0471271838625269,85.2775013492888,3,0.843126700500101
"15199","NRM",9.93358499970275e-08,0.193134014040683,0.0277855998652667,88.9841392364227,5,0.715825175965153
"15200","SFTA2",0.0135193277237167,0.0200374816534918,0.0420548879810311,71.191813963715,5,0.289327351296279
"15201","ZBTB12",0.548440395760028,0.928350610737299,0,0,5,0.989453797861797
"15202","PRRT1",0.04421443018417,0.181249202072502,0.00858980383759065,68.6984830769352,3,0.703943559339427
"15203","IP6K3",0.0110697366340971,0.0145832237588116,0.0213900956466443,64.9519151418824,5,0.245738311839981
"15204","C6orf1",0.564282503138078,0.415605892094215,0,0,4,0.859282149189747
"15205","SLC26A8",7.16811642431723e-09,0.725939667588922,0.0992913309985344,94.7179282065898,5,0.948825580385533
"15206","PXT1",0.0441020200636686,0.817183224520231,0.00709220096148074,53.045257495208,5,0.967818589049059
"15207","CPNE5",0.0559936104186033,0.0246888464459967,0.0210296703821991,60.3425495382558,5,0.318978698321382
"15208","PPIL1",0.0480271878748395,0.0496236647370373,0.00595536117712008,54.9670904970102,5,0.454498479514548
"15209","TMEM217",0.000236704365393444,0.16102387902454,0.0562535884736345,86.0968979069847,5,0.685353650914693
"15210","MDGA1",9.55285608547721e-06,0.814109759879033,0.0455679045997819,83.6186797039094,5,0.967027678090031
"15211","BTBD9",5.32094129359054e-15,0.245976569805335,0.058463940182424,93.8737362143225,5,0.764982735071071
"15212","KCNK17",7.21567764889515e-07,0.284659736611144,0.0989810320330735,85.9310225641227,5,0.794236828263661
"15213","KCNK16",0.273966062281029,0.863386225291087,0.00197527156213581,19.0080733764503,5,0.97813162636613
"15214","KIF6",0.0322686831385142,0.978403183151535,0.0174396953428861,62.2031082908732,5,0.996575969983103
"15215","UNC5CL",0.35031167744374,0.359244661896028,2.56890225605332e-06,0.0353902221946138,5,0.830317472990293
"15216","TREML1",2.60825737439122e-05,0.884831247098455,0.0423183640681112,81.8526967040567,5,0.981169584889935
"15217","TRERF1",5.31430970650181e-06,0.0489868239084805,0.0320022613217737,85.5259007547271,5,0.451411887270838
"15218","CRIP3",0.000181738509325469,0.330293579300016,0.0646812187658701,90.2779758637643,5,0.818401558029111
"15219","XPO5",2.26554409537364e-11,0.866681101522719,0.0260617507826422,91.0282840670936,5,0.97813162636613
"15220","MRPL14",1.83513374295082e-09,0.219369117786878,0.0651391239535095,91.3927525277593,5,0.743676073697787
"15221","SLC35B2",0.351831176907886,0.126944019637776,9.56079905513377e-07,0.0465611009950438,3,0.641692850304728
"15222","TCTE1",0.254702432212129,0.838581827963829,0.00691220169998739,37.2801289059076,5,0.973678945348748
"15223","AARS2",0.378424013458372,0.427434007697101,1.26669848836563e-06,0.0507843093649569,5,0.862770391818067
"15224","ENPP5",0.254556776128291,0.744792233833727,0.00501662031891188,28.7087118316204,5,0.952449810095768
"15225","PKHD1",0.00347890987215876,0.141897570113227,0.0162851107572564,76.2923740292305,5,0.660382550185731
"15226","IL17F",0.969666240293607,0.622779109325384,0,0,5,0.922284253151246
"15227","GSTA2",0.50916949292672,0.667678326333407,0,0,3,0.933080355250681
"15228","GSTA5",0.379234953846484,0.417453258392221,0.0263599807990044,26.8249793125788,3,0.859633722727884
"15229","KLHL31",0.31514304631808,0.468294091372538,0.00309381502085446,32.339335729592,5,0.876870170145677
"15230","HMGCLL1",1.19065499171014e-07,0.686706705824868,0.0634963910817625,90.4358443777856,5,0.938063560046515
"15231","EYS",8.35639528612298e-05,0.437303427543216,0.0225285560114363,87.6835144809088,5,0.866622404643695
"15232","B3GAT2",1.22781362433037e-09,0.563613277457726,0.0269465134425506,89.8401509861056,5,0.908029665441277
"15233","KHDC1",0.0386975696971366,0.550932317076027,0.0102715846642371,62.9816671378973,5,0.905743575378568
"15234","COL12A1",1.11762789309053e-06,0.919301378854833,0.0839918080042072,85.5073650625722,5,0.989102639893587
"15235","FILIP1",0.00955013174058955,0.00872631953224905,0.0126061912185015,65.1368916102249,5,0.191065308434466
"15236","FLJ13744",0.764826305036013,0.187039279724501,0,0,4,0.710520826738152
"15237","LCA5",0.165789470267482,0.364586387486546,0.00543792487177261,37.9308811139099,5,0.834151191299057
"15238","SNX14",0.0198128282435789,0.68524711434949,0.00917647423482854,72.1917032925941,5,0.937528241151804
"15239","GJB7",0.0739590100859702,0.300174113726697,0.0236858371074303,59.8117284427408,3,0.801478217642152
"15240","AKIRIN2",0.00817095281015817,0.609067422078502,0.00816515751200067,71.7998794095525,5,0.919428437753719
"15241","SRSF12",0.000791125948146428,0.365899461480397,0.0191061148687661,78.0886390703821,5,0.835618825902011
"15242","MMS22L",0.105758154870007,0.784176696146661,0.00354813696506091,56.5043405098808,3,0.959086682413579
"15243","USP45",0.00351012204855813,0.890680573018741,0.0116594425784323,76.9031978691776,5,0.982530062833622
"15244","MCHR2",0.18414980348613,0.246538278507318,0.00441475755641421,45.2797554626347,5,0.76555866835715
"15245","HACE1",0.00190681577059863,0.756254301202896,0.0178644204792459,80.7165873998038,5,0.954615350582279
"15246","BVES",3.48679095294202e-13,0.81754538503068,0.107439949983237,94.694446823018,5,0.967942849427372
"15247","RTN4IP1",0.00444217348457774,0.680115846922257,0.00900452957611837,76.7146515234713,5,0.936065021702407
"15248","SCML4",0.00014145552724884,0.28840425302784,0.0279924935488669,83.1191489142584,5,0.796309246958159
"15249","TUBE1",0.00205230054130426,0.208094783900773,0.0142671374345774,81.4664431891152,5,0.732087569693798
"15250","HS3ST5",0.0281449559404762,0.663423433448706,0.0150300711069087,60.979643224727,5,0.931463818433419
"15251","ZUFSP",0.58362077581693,0.864191192639681,0.000159443605237969,2.70359281760315,4,0.97813162636613
"15252","GPRC6A",0.299383230148138,0.776035081889974,0.00228995673697291,19.5866003531386,5,0.956850941586081
"15253","GOPC",0.00176656174553978,0.809713317892242,0.0138078480269091,82.2000224189215,5,0.965092964514403
"15254","ARHGAP18",0.124132891833879,0.375764404128976,0.00200331236302057,21.9643310648092,5,0.841195821158751
"15255","SAMD3",1.15578287011522e-07,0.280938732455201,0.0960139489838144,92.5864606357082,5,0.791525774347632
"15256","TAAR1",0.908623120533492,0.320457408104447,0,0,5,0.812880662090365
"15257","SLC2A12",9.84707950765692e-06,0.813373236160579,0.0586380633083509,84.5776062113879,5,0.966583935542232
"15258","IL22RA2",0.366545778857537,0.491434253411305,1.66931025788834e-06,0.042840447447868,5,0.883821638628939
"15259","OLIG3",0.110590673157735,0.785389083407821,0.00413597526543796,50.6231467679388,5,0.960050170520605
"15260","TXLNB",0.0162093937431088,0.113838627808028,0.0158424227233896,70.1029292808044,5,0.617289886854171
"15261","ADAT2",0.00128442694318586,0.186454993109201,0.0125783615430603,76.19399264016,5,0.709868411042088
"15262","FUCA2",0.0243643936627097,0.248559345816527,0.00587061962334974,68.3990076430879,5,0.766543266433958
"15263","FBXO30",0.202575257193778,0.573433364876244,0.00115698201893044,27.871359291513,5,0.910594879071859
"15264","SHPRH",0.157793508986326,0.103133515272847,2.49931753180732e-06,0.0497255739150354,5,0.598834447624574
"15265","PPIL4",0.655241631561942,0.0762957804758754,0.00060910893119808,11.3774105367336,5,0.53813677976551
"15266","LRP11",0.0572982588534448,0.628550709456307,0.0065452866742809,53.9247411889863,5,0.922284253151246
"15267","RAET1E",0.501378909278798,0.0288783480147729,0.000242445846478671,3.34676708633269,5,0.346426353859649
"15268","ULBP3",0.110617077514639,0.944789631913591,0.00413562185545049,45.1283737181824,5,0.991553643007331
"15269","ZBTB2",0.149897636545675,0.489806335456534,0.00251113200563411,35.3323485986547,5,0.882976867147701
"15270","CNKSR3",0.00361199678946503,0.562447222796248,0.0206610688984496,81.8174867954806,5,0.90775209658123
"15271","SERAC1",0.635345405580686,0.506861582665716,0.000125498823515136,3.10761916829839,5,0.887687130754607
"15272","RSPH3",3.13394998678827e-07,0.65244316190927,0.0456324451933629,91.5661247073056,5,0.928089307378177
"15273","TAGAP",0.0234569947046709,3.48926246870362e-06,0.0192344887988546,62.0502947173965,5,0.00087457337524389
"15274","SOD2",0.0113578386631698,0.0897589829137777,0.069496713276353,71.8580142830163,5,0.574096406778155
"15275","TCP1",0.00497071056234169,0.742284257718097,0.0133134676519395,84.0616132094545,3,0.952328623341377
"15276","C6orf118",0.559648168556044,0.196854785619029,0,0,5,0.721687029458361
"15277","PRR18",0.767281615414861,0.823081412854504,0,0,5,0.969951297132873
"15278","SFT2D1",1.21625218829026e-06,0.515228062060779,0.0175818599136359,88.0346485759426,5,0.890836361540377
"15279","DACT2",0.000286104369357291,0.512239259259628,0.0619788080417103,84.5180507413278,5,0.88961853255944
"15280","WDR27",0.00180918223229336,0.243648067984521,0.0119479355243765,75.2185110541187,5,0.762473867275297
"15281","TCTE3",0.000482078647233093,0.486255568758516,0.0211211253307255,81.1965156101683,5,0.881425953410344
"15282","DLL1",0.515755196565896,0.22168582865357,1.73583319630009e-08,0.000269689634290731,5,0.74436607265729
"15283","GET4",0.00173717509993951,0.0459753621444592,0.0150195741172506,83.9901860225531,5,0.438179234884039
"15284","GPR146",0.563726815203798,0.00591237865326096,0,0,5,0.148192032009088
"15285","TTYH3",0.000102612737544577,0.313126322435041,0.0354632687264332,82.3538402371419,5,0.809800903035474
"15286","SDK1",1.18450944372675e-10,0.794218615982539,0.0890329409016486,91.9695239577994,5,0.961960592086567
"15287","RBAK",0.000622288069342299,0.611119642780397,0.0170066384266942,79.490187112657,5,0.920219748680075
"15288","SLC29A4",0.0389615605504864,0.796979642298811,0.0117821082609917,63.7260579447868,5,0.962619835544882
"15289","GLCCI1",3.75487584955535e-19,0.404871312099271,0.149393326927601,95.8279175250769,5,0.854893350339454
"15290","NXPH1",0.774376880890482,0.893191302193783,0,0,5,0.983099044996802
"15291","DNAH11",0.0188017503745091,0.599007806752856,0.0272929003979899,67.5430318395959,5,0.916998011271797
"15292","RPS2P32",0.0100632473251302,0.647567506720678,0.0226250241396163,81.7240887667141,3,0.927123786191158
"15293","CCDC126",0.0509962198843144,0.88637910960498,0.00695331899075044,62.083873044664,5,0.981333764580547
"15294","STK31",0.382761834078319,0.271482706383488,0.00232076027765123,20.8353279745937,5,0.783225496170676
"15295","CREB5",0.00702103030248098,0.63549223158414,0.0345571182010309,72.3691378168796,5,0.923421374396549
"15296","PRR15",0.596070524551761,0.879829143898114,0,0,5,0.98034508553808
"15297","WIPF3",0.268867475271111,0.00384736541845419,0.00250480147931424,19.8831164940998,5,0.116431988977509
"15298","PLEKHA8",0.862169086234075,0.0241239994997697,0,0,5,0.315895396031096
"15299","INMT",0.0422444612101835,0.00228322965406299,0.0307709421929976,60.8087741035115,5,0.0871759996053979
"15300","CCDC129",0.0207333605256718,0.951104110522769,0.00784867544854908,68.1858171250482,4,0.99242904812963
"15301","BMPER",0.727390232257818,0.000195289461835124,0,0,5,0.0173360082683222
"15302","NPSR1",0.90510523163092,0.618373559866625,0,0,3,0.921160124553793
"15303","EEPD1",1.36041532810479e-11,0.928372430959929,0.0438727160376169,91.6935373713917,5,0.989453797861797
"15304","ANLN",0.624953919864245,0.43016334293634,0,0,5,0.863487414265639
"15305","GPR141",0.00550753376239391,0.743968962491931,0.0835851577251796,86.2546251256003,3,0.952449810095768
"15306","EPDR1",0.159732108547989,0.227698354027596,0.00290321401667369,31.4631051945068,5,0.748584641288808
"15307","STARD3NL",0.00498062872166808,0.0591121741931821,0.0104945980357786,80.4378299431341,5,0.484269762488675
"15308","MRPL32",0.00120025332508139,0.023274904984531,0.00684901008371881,70.8670670279253,5,0.310128568413675
"15309","SPDYE1",0.0788743896717359,0.428249303157439,0.0103853776936848,61.142439995162,3,0.862770391818067
"15310","DBNL",0.42350058894126,0.117358943157344,1.20800262420533e-06,0.0586840252334455,3,0.622282798399008
"15311","CCM2",2.52137518614209e-08,0.78180355690654,0.0463190128343098,90.489379387661,5,0.959086682413579
"15312","ABCA13",0.276343105682103,0.385625722050511,6.85852746167076e-06,0.0360652152255842,5,0.845612708514525
"15313","VWC2",0.511336012833176,0.496066286641449,5.73127600170123e-06,0.0972465344473495,5,0.884687033364835
"15314","POM121L12",0.0258155749610706,0.999809295393655,0.0233917293185347,79.1288723197764,4,0.999899401409235
"15315","VSTM2A",0.0998176965472753,0.254239111696223,0.00413555137704997,50.2212704119252,5,0.771757232758206
"15316","ZNF713",2.69690152510423e-06,0.135920751191329,0.0430832181262518,88.7014392666016,5,0.65426832447611
"15317","SUMF2",0.000917022979563952,0.893693280949914,0.0103704009950074,78.1824009577895,5,0.983178859649318
"15318","DKFZp434L192",0.253514612676087,0.410224885436818,5.49450768611864e-07,0.0149172651656273,4,0.857267404044277
"15319","ZNF479",0.191220911704309,0.751415413928075,0.014870028070766,37.4250100523048,3,0.953861009756692
"15320","ZNF138",0.0344677804394692,0.389704182056948,0.0108133826539852,64.1737035527421,5,0.847788243095939
"15321","INTS4L1",0.35358883066212,0.816332800149343,0.000934662312120611,14.5085595756845,3,0.967455310909425
"15322","ZNF92",0.000811946501497319,0.890858247268021,0.0148597871929939,76.9980126783908,5,0.982530062833622
"15323","DKFZP434F142",0.263323807882232,0.105026647794972,0.0012926152474337,31.4435449894764,4,0.600760562718802
"15324","VKORC1L1",5.94892623384538e-05,0.929522003244582,0.0386677451160081,90.6097380796914,5,0.989505720211536
"15325","KCTD7",0.000844452924071543,0.461319798142204,0.0213740387409812,90.1655966488164,3,0.874424485670999
"15326","RABGEF1",0.236351541895174,0.285251545204001,1.04822374407007e-06,0.0341534619369538,5,0.794242323443946
"15327","WBSCR17",1.21088476970467e-10,0.076364765591629,0.0852957440272132,92.974904845775,4,0.53813677976551
"15328","VPS37D",0.00238494244304338,0.557967754509621,0.0301850912568454,85.9533512969248,5,0.906889152412838
"15329","WBSCR28",0.589965287826558,0.878192054720296,0,0,4,0.98011648649162
"15330","RHBDD2",6.03044895407135e-09,0.574449930122081,0.0366812131349129,90.2437134769355,5,0.910953164216668
"15331","SRRM3",0.0725632086485616,0.00631502759408478,0.00852559673812521,53.3957406852323,5,0.155719517236084
"15332","ZP3",0.00466961354671527,0.788497214187521,0.0332960122994694,85.6350606620497,3,0.960685635155938
"15333","DTX2",0.0827304301207387,0.735524277810099,0.00654551301817583,61.4268367746554,3,0.950575793713899
"15334","PRKRIP1",0.00160491117503909,0.521914474563763,0.0150808675044964,83.6630453582493,3,0.894272790781806
"15335","CCDC146",0.0976531208011216,0.793164085399228,0.0313933391008767,48.5078773763272,5,0.961555060592154
"15336","RSBN1L",0.00142065685001853,0.835578545449911,0.0250071284498353,89.038476003666,5,0.973157732654959
"15337","RPL13AP17",0.0965325295654044,0.608886859528062,0.0238664952929975,52.4092801158207,5,0.919428437753719
"15338","ZNF804B",0.49164686679729,0.631587731235884,7.28339965652703e-05,1.26161556550178,5,0.923120509184239
"15339","DPY19L2P4",0.0111506548633428,0.920044547120232,0.0402144941965247,85.0469986076908,4,0.989130021752969
"15340","STEAP2",0.92021493282481,1.02727074575104e-08,0,0,5,9.94818329010269e-06
"15341","GTPBP10",0.981671278969971,0.355739518801285,0,0,5,0.829626839285375
"15342","CLDN12",0.385620777529132,0.0673371160858222,1.24420263246643e-06,0.0289846149240377,5,0.510155052266519
"15343","BHLHA15",0.000168671035264329,0.110073637261061,0.110339205639197,90.804090253471,3,0.609675764924642
"15344","BRI3",0.0107723224672425,0.291334153085125,0.0235907233663279,79.9613320800876,5,0.798932550744425
"15345","ZNF789",0.0354655637773701,0.593564815195552,0.00735125108637954,66.6936833500781,5,0.915983605792389
"15346","ZNF655",0.0716413313290182,0.728871503147501,7.47763180584109e-06,0.287368527433055,5,0.949381362292793
"15347","ZSCAN21",0.0242147822771176,0.0456305749423942,0.00232382783597928,49.4864520302799,5,0.437208761769345
"15348","MBLAC1",0.152574951828781,0.422157476021698,0.00286898062539425,38.9749474657573,5,0.861519386389587
"15349","SPDYE3",0.288596265199208,0.813734083847269,0.00138448783306547,31.3262195351886,3,0.96676931286713
"15350","PILRB",6.36522029263479e-06,0.267708942421146,0.0621959001645517,93.5289160037146,3,0.780416371500987
"15351","ZAN",0.0239132285166478,0.946994337360557,0.0133214592583467,68.4603955433615,5,0.992162122362174
"15352","MUC17",0.00330306551934975,0.835493078022522,0.0113281591308161,50.5084375482445,5,0.973157732654959
"15353","TRIM56",1.17703399318015e-05,0.56842435976247,0.0201629988809924,86.1472244837121,5,0.909148469257335
"15354","LRWD1",0.595001688291451,0.18687730902559,0,0,3,0.710333821372024
"15355","NFE4",0.192320197805232,0.158830251972316,0.00137117092248771,13.3320267380189,5,0.681546529359556
"15356","ARMC10",0.0200238748630177,0.219055958960806,0.00556998148376141,69.7293159877744,5,0.743676073697787
"15357","LHFPL3",0.000513965391206936,0.274367828520539,0.027814395011879,85.1263611426536,5,0.786257057345399
"15358","CDHR3",0.00903533760730083,0.477284022641731,0.158762216958097,68.9339972368553,5,0.878491239946616
"15359","FOXP2",1.45681203872377e-05,0.389132631120767,0.0648406253611526,91.1574157691783,5,0.847788243095939
"15360","ST7",0.0286833384687528,0.0873742170744986,0.00617792987390474,73.8041447378746,3,0.567705914843609
"15361","NAA38",0.00503204669642734,0.383255193992425,0.0130963229998809,72.6255526692295,5,0.845035858882399
"15362","ASB15",0.475304996378306,0.336136336588525,0.00119551428376857,18.101393223468,5,0.819822130390975
"15363","FAM71F1",0.912484684780203,0.220962612628621,0,0,5,0.74436607265729
"15364","CCDC136",0.0009955646289104,0.282651904519875,0.0319359835373681,86.3626228219679,5,0.791525774347632
"15365","TPI1P2",0.279525799883108,0.199448847435629,0.0024269923644845,28.9270180315266,3,0.72460538697717
"15366","TSPAN33",0.444148427473525,0.260665443232421,0,0,5,0.775241942902444
"15367","CPA5",0.0192618398692647,0.894661626408244,0.00681561463339554,51.8348506455934,5,0.983781468419491
"15368","FLJ40288",0.160939270840698,0.167377899843161,0.00752753449537086,46.1494702249275,5,0.690948683619172
"15369","EXOC4",1.08980531149387e-06,0.355771306163658,0.0152127931217661,86.0729862048501,5,0.829626839285375
"15370","LRGUK",0.385516173537148,0.906274843548062,1.59162967259536e-06,0.0123132637772481,5,0.986804251931885
"15371","AKR1B15",0.466005633496987,0.637057179007738,0,0,3,0.923990959136759
"15372","STRA8",0.324320400642004,0.118475261036939,0.00482894269299289,35.5263345625882,3,0.623837068286472
"15373","C7orf55",0.30851845791107,0.309103085310076,1.15926773601613e-06,0.0273797704722819,4,0.808063037354681
"15374","LUC7L2",0.242783565698643,0.580872751521406,0.00128882452088641,37.6618681442514,5,0.911441182209921
"15375","TAS2R5",0.00573446825734426,0.783831400046982,0.0205832040424503,76.1265046376565,5,0.959086682413579
"15376","OR9A4",0.104891042307042,0.794978051276467,7.99505352275036e-07,0.00534781336871331,3,0.961960592086567
"15377","TRBV27",0.00105789324147689,0.0268944734000347,0.0455132764435759,85.3664470077588,3,0.336062613365243
"15378","PRSS1",0.537895673061192,0.750750356609716,0,0,3,0.953861009756692
"15379","C7orf34",0.137524016945111,0.949717518405745,0.00350960785685367,50.7972386284361,4,0.99242904812963
"15380","OR6V1",0.363405949418042,0.729074352625662,0.00884923177504213,33.6535270671637,3,0.949381362292793
"15381","TAS2R39",0.211743980165808,0.226952439787064,0.00218353886265659,21.8907827633705,5,0.74830304919057
"15382","TAS2R40",0.508712477959008,0.828351386324506,4.80792820506743e-06,0.0983112752610428,5,0.971593607445695
"15383","TMEM139",1.00528442633284e-09,0.219987387220326,0.0777783827910075,88.3739321292624,5,0.743890957867619
"15384","TAS2R60",0.792799562230609,0.991099520710647,0,0,3,0.998869978580767
"15385","TAS2R41",0.13547423772484,0.586668732555639,0.00993416025737695,50.5674586947132,5,0.913608336956846
"15386","OR6B1",0.688430082351514,0.107143656375361,0,0,5,0.605200188667512
"15387","OR2A2",0.442439001138041,0.779203070891669,0.00269368596749791,15.64883845404,3,0.958128238788706
"15388","OR2A12",0.807399343444574,0.860252415508496,0,0,3,0.97813162636613
"15389","OR2A14",0.498782194967059,0.638365596730146,0,0,3,0.92460513135376
"15390","C7orf33",0.74042638494792,0.976145294844081,0,0,5,0.995893300098018
"15391","ZNF398",6.81163984799026e-06,0.550732376583422,0.0245283150426435,90.8467925076961,5,0.905602005968914
"15392","KRBA1",0.0153997763244428,0.716811642140156,0.00887874751508184,73.0778855966718,5,0.945419316886454
"15393","ZNF775",0.000312946469594763,0.79049612803574,0.0185720344945821,81.3470465637242,5,0.961184234086736
"15394","GIMAP8",0.102963983860983,0.0921227861053778,0.0113245419319471,46.6661817944722,5,0.579825230145855
"15395","GIMAP7",0.00700258174443864,0.261381662986437,0.0393015639540059,76.5679768575586,5,0.775360743444223
"15396","GIMAP1",0.0197273711682212,0.679112158271994,0.0246955013059091,70.3884282092257,5,0.935926290962212
"15397","GIMAP2",0.0867676094737767,0.769036855427821,0.00851555778798034,43.352618664398,5,0.956188959488848
"15398","GIMAP5",0.488211799683077,0.000532323636436157,0,0,3,0.0342633083814874
"15399","AGAP3",0.00293865819703305,0.022751048416768,0.0113482385048758,76.60870540672,5,0.309086963835666
"15400","NUB1",0.0323750432789312,0.09185438875624,0.00845032468404158,66.6830809879383,5,0.579624299664414
"15401","GALNTL5",0.916963525766762,0.359308009624217,0,0,5,0.830317472990293
"15402","RBM33",2.090928542986e-05,0.662140623185214,0.0253649168909834,88.0147068394679,5,0.931463818433419
"15403","C7orf50",7.16700458559197e-05,0.194429738040607,0.0246034699367541,85.9866947597744,5,0.717410039652777
"15404","ZFAND2A",1.98582692446509e-05,0.0474967023170957,0.0277712391411083,81.7282388170066,5,0.444974167591318
"15405","TMEM184A",0.000430427400231922,0.449255073335471,0.0292139435193625,84.8902380728736,5,0.870883664531473
"15406","PSMG3",0.115912314254164,0.0858264733469997,0.00441518011236447,48.0189839522892,5,0.565271593350949
"15407","SNX8",0.013526621426714,0.994625710341604,0.0117940931211244,69.2096343518726,5,0.999646239589017
"15408","CARD11",0.463642284183755,0.023709690146309,0.000435313759826731,5.93104993044417,5,0.312390197011202
"15409","RADIL",4.16394986465125e-06,0.119016005759892,0.0367301478993458,83.2298473214248,5,0.6239261817703
"15410","MMD2",0.238152210333642,0.629701098801291,0.00347637421786971,39.2948482927134,5,0.922530895959575
"15411","RSPH10B",0.487582439471618,0.402332625377276,0,0,3,0.853845279046482
"15412","PMS2",0.000122065217735577,0.966018144141879,0.0158396578234443,88.3971141630509,3,0.994155954059643
"15413","DAGLB",0.00179167694054478,0.941926110456224,0.0172630193530882,85.4822891092629,5,0.991534330794138
"15414","AGR3",0.0140417929138546,0.964028710346955,0.0485786930862398,64.5397154770795,5,0.993949557796
"15415","FERD3L",0.762807935785224,0.327230774644489,0,0,5,0.817309689777355
"15416","TMEM196",0.0292193353295217,0.622816375284936,0.00534714810346572,49.6222999727875,5,0.922284253151246
"15417","MACC1",8.1899431017958e-15,0.557596086669522,0.239561263005161,94.72351475614,5,0.906700093611217
"15418","SP8",0.47582254067056,0.796080610705785,3.95795315918803e-06,0.0988145237606859,5,0.961970246218975
"15419","CDCA7L",2.08540668590342e-11,0.952591794158627,0.0613104100109376,92.7074306185262,5,0.99242904812963
"15420","FAM126A",7.56184922799046e-05,0.964483967429782,0.0346950279689351,86.7916732713412,5,0.993984865709376
"15421","C7orf31",0.0155874648683614,0.492284357279564,0.00784805256275541,69.5378621495184,5,0.883821638628939
"15422","HOXA9",0.0925218785575973,0.861117816928149,0.013827419631832,60.714199067854,3,0.97813162636613
"15423","HOXA13",0.128085626112067,0.444264027672299,0.00634108690370967,48.9181355243711,5,0.870020419245978
"15424","HIBADH",3.43986370952543e-09,0.905667031464935,0.0436552412804004,93.6343045022588,5,0.986804251931885
"15425","JAZF1",0.195725500486003,0.531953192851928,0.00177917274541272,36.0824051733863,5,0.899322549889726
"15426","RP9P",0.000604430716948223,0.082363079700134,0.0323868006521626,90.0214780163904,5,0.553781685423021
"15427","RP9",5.17372592217475e-06,0.0112351719821477,0.0456992270114986,88.5247590589563,5,0.21662021636168
"15428","TBX20",0.95294959539571,0.532671534963875,0,0,5,0.899619297043767
"15429","HERPUD2",2.29238562011671e-08,0.769588048982992,0.0162313362083936,86.4113175146142,5,0.956188959488848
"15430","C7orf25",0.536186989735596,0.586577453851635,0,0,3,0.913608336956846
"15431","MRPS24",4.81936565334005e-13,0.260000583814938,0.0725519137576722,96.7692377538736,3,0.77459966338482
"15432","TMED4",0.00384838108992948,0.298788998229449,0.00442055112734874,74.1040564641266,5,0.800766806921548
"15433","PURB",1.82491910247521e-05,0.197248883477088,0.0164336270828028,86.4240049444606,5,0.721687029458361
"15434","PKD1L1",0.000328730313364015,0.144888258290317,0.027362278007528,87.0843208695774,5,0.665662764739487
"15435","SUN3",0.450377454966759,0.228297964554247,2.01546126692061e-06,0.0375301764828595,5,0.749199988614705
"15436","FIGNL1",0.399611134010626,0.908655962876544,5.88514541650139e-06,0.0982548310734822,5,0.98785868987466
"15437","ZNF680",0.00121495275753243,0.574000300889063,0.0199810988023739,74.77306093623,5,0.910714656720397
