"","genes","QEp","pval","qval"
"130","GP2",0.00781226896836511,0.175974033933323,0.600045985467028
"131","SLC14A1",0.00205484589662999,0.232123398377056,0.659030208887978
"132","TRAF1",1.46648951751299e-08,0.119207270162021,0.533008553635833
"133","FNTA",6.39518740664241e-06,0.383401206074272,0.784921238650494
"134","PLAUR",4.35427080103064e-05,0.13957246806914,0.56369109355628
"135","ACAN",0.000104869172222223,0.0480942440843213,0.373925785807785
"136","AIMP2",2.6889337979552e-14,0.147217978736819,0.569536355451261
"137","IRF5",4.36878764541972e-06,0.868191660329628,0.972089616832613
"138","EIF2B1",0.00369668192610035,0.00925492588919647,0.164087334684132
"139","S1PR1",3.27729689086169e-07,0.0799547884935206,0.458367526544627
"140","FERMT2",0.00446253307538862,0.0328565211771718,0.308059979492626
"141","F12",1.53649962327556e-08,0.969854622213754,0.99562959827802
"142","CTSS",0.309215626962804,2.12080058068908e-06,0.000405779844438511
"143","ACTB",3.37667109332186e-05,0.804294406849785,0.956851615776358
"144","KCNAB2",9.24696218245662e-05,0.914497845908937,0.98769903455422
"145","GM2A",0.010275447444326,0.00469576531980931,0.108356554515399
"146","HOXA1",0.0153708546040086,0.573462275936889,0.874175520663732
"147","PTPRM",5.73242195597311e-13,0.172748388985641,0.597929150720145
"148","PDGFRA",2.80023235700917e-15,0.934038961731316,0.989769153901543
"149","HPX",7.18180048067811e-06,0.292934506394161,0.709792299112468
"150","PLP2",1.50528529408791e-06,0.0118809038870995,0.184234141088098
"151","IL2RB",9.88492425330732e-15,0.261509977860422,0.682431597072537
"152","SOX5",3.23860929220828e-11,0.0142268588808373,0.202259244522616
"153","TUBA4A",1.8914806895569e-06,0.0728221255554152,0.439998948092719
"154","IRAK1",1.18458747725683e-09,0.344269146884124,0.747687156905353
"155","TFAP2A",0.0214548666086543,0.189325771430456,0.614544984049244
"156","RHOC",0.000386012351696694,0.0663783988981055,0.425533280410266
"157","SNCB",0.00322323594566416,0.335456602652641,0.743803341082051
"158","FADD",0.0103171034583187,0.243556147105862,0.666513603998879
"159","AZGP1",3.8642373541057e-05,0.344906775157124,0.748139778706431
"160","BRD3",9.35011397365205e-07,0.416029609542269,0.8040437571625
"161","GYPC",1.34497917738232e-10,0.19140356418639,0.614632983736995
"162","SLC25A3",0.000540139645735163,0.0137646768872069,0.199448823205416
"163","CSE1L",5.02495329908284e-05,0.298784427310568,0.713477946027108
"164","CD1C",6.64410236092914e-33,0.157375939165177,0.58034013764728
"165","SEMG1",0.0155798791652119,0.112033947225599,0.524423940530021
"166","CANX",1.41302354936259e-05,0.521725492108541,0.85532433408155
"167","TUSC3",0.0109335686242846,0.0750096818446263,0.445594384256823
"168","GPR4",3.84468520672195e-10,0.286773225225181,0.705714174830671
"169","SERPINB9",0.000977464086859916,0.0100161559167399,0.172101711875043
"170","TRO",0.000425642923397948,0.944354999743924,0.990968500645361
"171","SMARCA4",0.000571084324903629,0.10568736021678,0.510322143128763
"172","MYL3",0.0348547013641749,0.0261815576479731,0.273862671342807
"173","ANKRD1",0.585114108899074,0.00032525359248796,0.0164127966670848
"174","GSK3A",2.5937822433125e-07,0.162414018124915,0.586858206966696
"175","TAC1",0.00783098295000593,0.2982675513537,0.712985213855383
"176","PSMA1",7.88835261977302e-05,0.0353776742722714,0.321055889838479
"177","FOS",0.01564787241989,0.106618655665114,0.51212642972197
"178","TCF4",1.90911352022595e-05,0.630161564369852,0.890842483891334
"179","NMU",0.0148735702340943,0.254147508601623,0.677416525523842
"180","CTNNB1",6.89423986904759e-08,0.0519342966397705,0.389041256394496
"181","DAG1",9.0424089998263e-09,0.39985594081936,0.797180092538941
"182","BLK",0.000691351263933416,0.099307995320608,0.498930322223448
"183","PLK3",1.49126857464341e-05,0.178689611109115,0.602276407763547
"184","CDS1",0.00308954632282696,0.356799715890888,0.760639351013467
"185","MECOM",2.27554156620468e-06,0.206008378557204,0.636601934276367
"186","SSB",0.00088634720335181,0.895022478251299,0.979245062169092
"187","SLC6A3",0.00908327683210477,0.708749435420911,0.920410132826522
"188","UPF1",0.0038053235711649,0.541287289186168,0.865126402219299
"189","PROS1",7.71330886982878e-06,0.971610397555793,0.99562959827802
"190","TPM2",3.45362945485691e-06,0.75339007143046,0.939247986832591
"191","ZNF148",0.000276579036468487,0.337400901905936,0.744170938811958
"192","GNAL",1.54730371545424e-06,0.395631763094099,0.79368329232333
"193","MSR1",0.000152672616010647,0.0404982867152037,0.342121822848418
"194","FEZ2",0.00423940706440901,0.78067661033469,0.951145395239293
"195","UCN",4.36078184510168e-05,0.855133892588614,0.969490374698264
"196","GBE1",8.42355225960143e-33,0.354030503983938,0.757905862141838
"197","GLDC",0.020378761688111,0.264289246822356,0.684473201316528
"198","MTMR1",7.1199427776158e-08,0.295180544976341,0.711532316289427
"199","ITPK1",0.0134708012545251,0.0639989842130916,0.425084672028235
"200","UBE2H",6.6268133888954e-06,0.767530470955021,0.94483870589674
"201","SCN5A",0.000479750745055185,0.197865478972496,0.626146084311654
"202","ARHGDIG",7.69901792031771e-05,0.734753863931828,0.930845548581567
"203","PLA2G5",0.00144792652938526,0.369137152454897,0.770092945107284
"204","PDAP1",0.19403094248664,5.66897883471656e-07,0.000130159754045092
"205","FKBP8",5.79532840033344e-12,0.564014154568001,0.873875520804112
"206","CIR1",0.00219288154776156,0.569940374245386,0.873875520804112
"207","HNRNPH1",4.38877411036274e-07,0.318909414409971,0.73246067412338
"208","NEDD8",4.01297022078544e-11,0.420159425202192,0.809300369349189
"209","OVGP1",0.000188870999248915,0.912848170198308,0.987695795843813
"210","POLR2B",1.86592993113943e-08,0.569873492679806,0.873875520804112
"211","RRM2",0.014932926839817,0.6205542794606,0.886995313709078
"212","GSS",4.62816613653251e-06,0.105366837057933,0.509355791818857
"213","SSBP1",2.71242927612202e-08,0.0704814506352995,0.435600028690842
"214","BNIP3",5.07560556592566e-07,0.0669944465577017,0.426092103314358
"215","NFIB",1.2713174672508e-05,0.450024079044917,0.823639127530593
"216","POU3F1",0.000759097499436911,0.260621925502938,0.68231236140792
"217","CCR7",0.0101828545821868,0.00570097820601738,0.117902241510433
"218","ARHGEF2",1.78204343525166e-11,0.914812123490399,0.98769903455422
"219","ARCN1",8.83154331585261e-10,0.476078133845554,0.830313851944474
"220","PIP4K2B",0.000619510029420865,0.21183469457122,0.64249994548946
"221","NCKAP1L",0.00570378294573349,0.0683511685789579,0.430651988820166
"222","ADARB1",6.66901145225299e-06,0.139996559550637,0.564700488543092
"223","CLEC10A",0.0610978054364688,0.0262759343231283,0.274026408855851
"224","EXOSC9",0.047940201811937,0.000208958279362319,0.0126254791951549
"225","EXT2",1.11583997779031e-05,0.556805783053208,0.871592691093276
"226","MAD2L1",0.000499362019069349,0.434610088180253,0.813771861246019
"227","IL1A",0.000107362669450617,0.175290457716027,0.599355012533132
"228","KRT10",0.000555102784290264,0.927548843053033,0.988509890629106
"229","IFI44L",0.000148281394687609,0.319490545245359,0.73246067412338
"230","ZNF146",0.00805249243678061,0.460527102422902,0.829467496846625
"231","HRAS",1.92905403274677e-09,0.0321852757873308,0.304894017225178
"232","ACADSB",0.00195549163350246,0.414339467545936,0.803863830288564
"233","CD1A",0.00139257087735348,0.27968385501533,0.696102039149266
"234","STOM",6.95267924808336e-11,0.348750269953857,0.753628818648523
"235","APOF",0.0121528127510359,0.864675430506486,0.971754668841357
"236","GPX3",9.83597589838806e-11,0.079621005917944,0.457281832496903
"237","CCT4",4.68352686015724e-06,0.535657921690234,0.862557982729091
"238","CNR2",0.00614044126055818,0.240776650078553,0.664148383725126
"239","SFTPB",0.00782691260346852,0.0122403113649832,0.18611758207948
"240","VCAM1",2.1218024345324e-13,0.0167984974638193,0.221628996857077
"241","GSK3B",1.67291398855206e-10,0.300507881638932,0.715732464982353
"242","EMG1",3.71444715893124e-12,0.0712010684411688,0.437310118869114
"243","PPP1CB",5.15311303331182e-10,0.0665105538148904,0.425533280410266
"244","IRX4",0.0600632226043327,0.355168379180167,0.759633533859025
"245","SKI",5.61379003436532e-10,0.50013954694769,0.842536571653385
"246","KCNJ5",7.69755490832314e-05,0.0118790352135157,0.184234141088098
"247","GRB10",1.89865669420104e-29,0.165098315830542,0.589423088366071
"248","RCAN1",0.000202312812124533,0.173960999109636,0.598509374490348
"249","PIK3CA",0.00369391616138056,0.655224821696381,0.898146979471577
"250","NMT1",1.08267600835436e-07,0.406901734688878,0.798159327977204
"251","BDKRB1",0.00206229539371612,0.0123878959539986,0.186508912199218
"252","SPARC",0.000338345460654822,0.412488150762232,0.801246018739496
"253","GRK5",0.000567482242065223,0.128776904421105,0.550919331637125
"254","COL14A1",0.00179734301227694,1.77981727930358e-07,6.69308076448555e-05
"255","INSM1",0.0475415187576622,0.576076491832866,0.875072196657797
"256","ATP6V1B1",9.35657146162645e-07,0.675484246043471,0.904279183319784
"257","MPG",1.72902143275493e-07,0.0654298654768702,0.425533280410266
"258","PRF1",0.000396996863946931,0.357831821686701,0.760645972944884
"259","MX1",0.00024949831478092,0.0521050335434462,0.38968455053991
"260","TRDN",0.0494113867792461,0.224659498760791,0.6546285697952
"261","HLA-DPB1",3.49773457769352e-10,0.327531208777334,0.738352140748904
"262","CITED1",0.006093127163093,0.961160944162993,0.99381094162208
"263","TSFM",5.38324478420554e-07,0.0482878900226517,0.373925785807785
"264","OASL",2.44668627574626e-08,0.599412610701304,0.879624656813012
"265","AKR1C3",0.222968984476254,5.73921347234734e-06,0.000941231009464964
"266","VCL",1.30922757225476e-12,0.215126867912952,0.645661815330899
"267","PTEN",1.89127611671751e-16,0.600585746293012,0.879624656813012
"268","GZMB",0.0183251635876304,0.247991013437271,0.672240102540702
"269","CCDC85B",0.00507995363721044,0.754981596434803,0.939247986832591
"270","MR1",8.20598233435055e-05,0.08842547718334,0.4770972989968
"271","GLP1R",0.000799386592155664,0.325057951855121,0.735003248853671
"272","PTPRD",1.96013131713438e-05,0.191808447138179,0.615279717145744
"273","LIF",3.55859608070403e-05,0.00422247391389179,0.0999463928484077
"274","MAGEA10",0.0793286489554434,0.430363627474274,0.810266984215346
"275","MTMR3",1.15465432198047e-17,0.308694820372927,0.723669929476074
"276","AP3B2",0.0283581582560074,0.0454094399993834,0.363909508686158
"277","CD52",5.67583342268856e-24,0.598212951690184,0.879624656813012
"278","CGA",0.0784576567755971,0.0507363517241875,0.386370360062138
"279","ABHD2",3.21576708909164e-12,0.0980890055640983,0.497143686033767
"280","SLC35B1",1.18497135792353e-10,0.0324016290082506,0.304894017225178
"281","SULT2B1",0.000462930451511238,0.00721828457179267,0.137676239024343
"282","MARK3",1.86985230310609e-06,0.0978885891839656,0.496835020215654
"283","NAP1L1",7.21193773128369e-10,0.61175371200819,0.883387750170317
"284","IK",0.0103626047352629,0.1662745158685,0.589423088366071
"285","KNG1",0.000313971617994902,0.746910187261334,0.936595188395425
"286","REEP5",0.0024692558595715,0.00286247299878486,0.0780791487095531
"287","LPL",0.00307111703719102,0.141700621093289,0.566269562392326
"288","CREB1",0.000235254019204576,0.977845050268197,0.99656390099477
"289","TFPI",1.98561935449877e-07,0.349161213116373,0.754087887519853
"290","SRP19",0.0533442701734478,0.123529655684494,0.54075136215748
"291","ARSB",1.80294937935434e-05,0.114013563191489,0.526179619795763
"292","NFKBIE",0.000163440454884667,0.320556396597462,0.73246067412338
"293","PTH2R",0.0380916364783256,0.0651093188352386,0.425084672028235
"294","MYLK",6.26569027719927e-09,0.790133834065311,0.953309134531768
"295","SAFB2",0.00571658240705079,0.219991259941759,0.650901975291596
"296","TNFAIP2",0.0200205900577089,0.157726877904306,0.58034013764728
"297","IKBKE",0.00460259630999846,0.147048762620058,0.569536355451261
"298","LIG1",0.000623299561208934,0.546225301715222,0.868214442532107
"299","AQP6",0.058198838935402,0.461517738336918,0.829467496846625
"300","GNAO1",4.14813411024433e-05,0.144135827712365,0.567851563033105
"301","ASIP",0.00790875850825344,0.946711021621442,0.991694936721473
"302","CRK",6.65311050807742e-07,0.834336016906255,0.966969684819563
"303","MDK",3.91713692041947e-16,0.491402355000797,0.840304239095996
"304","IGHMBP2",0.000830505406456024,0.953602697629753,0.991825376061804
"305","ST6GAL1",0.257967887469283,2.58752632240444e-07,7.92128058165412e-05
"306","TGFBR2",4.55004144722854e-08,0.150426825308014,0.571829537213324
"307","MPRIP",6.82850059774889e-10,0.746780275513055,0.936595188395425
"308","CD6",1.50581238022757e-06,0.232622992945408,0.659385668892169
"309","FOSB",6.00496778871202e-13,0.134511054567143,0.557697080571035
"310","CCL13",0.145083369897395,1.34458200002159e-05,0.00171508904002754
"311","FMR1",0.000127021107486867,0.856208199615125,0.969605899301226
"312","SCN4A",0.0983594697424773,0.00419757162220322,0.0998717559023688
"313","SLC6A12",0.275292146611308,0.00094350071245435,0.0376743936660033
"314","EGR1",8.08762301982089e-09,0.0203374095298611,0.242906728053459
"315","FRZB",4.56869235529593e-13,0.000118729776872123,0.00859359511477579
"316","MLH1",8.90679354855202e-05,0.10845358704113,0.513856806078892
"317","ZFP36L1",5.75621987470241e-05,0.230976792563494,0.659030208887978
"318","PHC2",8.63817889592926e-23,0.223522322908953,0.654183879412309
"319","NR2F6",0.0148379207546304,0.0131076689693853,0.194790989991642
"320","STK3",0.0443469339812075,0.87899956382987,0.974443061337509
"321","SIGMAR1",1.70815768078636e-05,0.469673851126282,0.830313851944474
"322","SON",6.0560894430066e-11,0.383669795765111,0.785121079390994
"323","DNASE2",0.021369070403449,0.341189891562588,0.746080054945699
"324","MUTYH",5.0999759089236e-13,0.645112761172983,0.896054990715771
"325","RPL41",3.58999394456697e-09,0.0554166337817729,0.39846563390952
"326","CDK9",0.00512746084426653,0.508000797317878,0.845547373534874
"327","SRP72",1.18641529206761e-15,0.101669444592244,0.502546920955419
"328","SPRR1A",0.00665965018994378,0.574832149793912,0.874175520663732
"329","F7",0.0458968567596238,0.943608141335999,0.990667083078381
"330","PPIG",3.31912467426585e-06,0.309417408002006,0.723669929476074
"331","GDF5",0.0439151168372509,0.570045007288404,0.873875520804112
"332","ST14",0.0396316382405727,0.78406548183413,0.951897115476632
"333","E2F5",0.000389544655708211,0.222021262322049,0.651868054081105
"334","ZNF74",4.66951062778138e-07,0.956518748961774,0.992355859714916
"335","RABGGTB",4.72769119376999e-12,0.369451857454672,0.770096654304064
"336","PLA2R1",5.0939977265262e-16,0.12580390987067,0.546336748943211
"337","F2",0.0642422043691106,0.840445488301318,0.967110121517665
"338","MPPED2",0.000853219320118373,0.350865519477905,0.754690537972219
"339","RBM3",1.53538585989148e-10,0.164804575276623,0.589423088366071
"340","NIPAL3",2.94778241203167e-10,0.199782526539903,0.628769186062741
"341","ASL",2.20272462979586e-05,0.017374007679379,0.223682755205737
"342","RPL8",1.36804877475242e-10,0.274124401512407,0.691213579957666
"343","PIN1",3.36038307924689e-05,0.187907360528785,0.612542380710573
"344","PSMD1",2.3399779825641e-10,0.57215487954928,0.874175520663732
"345","PTK2B",6.16622502922391e-07,0.601386848889599,0.879624656813012
"346","ZNF132",0.00256042699911638,0.770708289304198,0.945881370467849
"347","KRT7",1.27009687449333e-09,0.31008741066359,0.72464192863471
"348","DUSP6",7.89231129348388e-06,0.752189988918563,0.938998706716046
"349","CD1B",0.0143357435783741,0.131380679683204,0.552472601744755
"350","SF3A3",0.0192316639992984,0.506117473213878,0.845547373534874
"351","NUP88",0.000180619236699933,0.39250587454431,0.792411054180529
"352","RAF1",7.87776691438861e-11,0.270637628289316,0.689861483888125
"353","TP53BP1",4.1253192041749e-16,0.298579041672399,0.7133584596044
"354","CXCL12",1.33153213416183e-09,1.78960035176194e-05,0.00199520914218921
"355","HLA-DRA",3.29727790385534e-12,0.0886245635984909,0.4770972989968
"356","UQCRB",0.00500763664572682,0.962695364510936,0.993834427767131
"357","SLC10A2",0.0492457282881917,0.0168441898743728,0.221628996857077
"358","CRYM",0.0294000058839208,0.00747901060179632,0.140178027279382
"359","TAF1C",1.30434985256375e-05,0.0861349141516028,0.473111534792855
"360","CLIP1",3.71248883154666e-13,0.668662292634675,0.903811156102086
"361","CRYBB1",0.00198527082760066,0.231598865243697,0.659030208887978
"362","MYL4",0.000109609283074682,0.188037289999957,0.612542380710573
"363","FXN",0.00939900516110214,0.593658841998653,0.879624656813012
"364","UBTF",1.1772148603705e-10,0.597893341304172,0.879624656813012
"365","HK1",7.45471268360553e-11,0.540762032856436,0.865126402219299
"366","IL2RA",4.07383956794727e-09,0.288622389345736,0.706102297216633
"367","SLPI",0.263845703680984,0.000524925907978751,0.0245965282595758
"368","CDX2",0.0591725822542779,0.951962660335653,0.991694936721473
"369","CPB2",0.0258881367979697,0.476587137748432,0.830716816648646
"370","NACA",0.000163741452950135,0.180272419910952,0.603433066443348
"371","TULP1",0.0958126321258661,0.991523736420584,0.999570357350501
"372","CALD1",9.19060806378738e-06,0.721603237833324,0.924554148473946
"373","ARL4D",0.016282440073955,0.84944890969548,0.967233602024095
"374","CDK18",1.64476778051003e-06,0.917485813578476,0.987746295340881
"375","RENBP",1.1983436114679e-07,0.576748055305736,0.875402035454045
"376","LMO4",7.63687212915453e-12,0.224299768456626,0.6546285697952
"377","ABLIM1",8.43652500836006e-10,0.382669978735491,0.783773658498383
"378","PRDX6",3.49991406068293e-10,0.101941006109431,0.50263231603632
"379","GPR17",0.00185316790182644,0.449841891548905,0.823639127530593
"380","CTLA4",0.0281948603272698,0.100740781769704,0.50010991339079
"381","TNNT2",6.83336506215251e-05,0.0648782979304681,0.425084672028235
"382","C1QB",0.0263105667956979,0.556431452500519,0.871592691093276
"383","SEMA4D",0.223435663836101,0.0351436072406353,0.320197310414677
"384","BCL2A1",0.000273946264575159,0.485703448654777,0.835963356905073
"385","ILVBL",8.83547720892752e-07,0.292694124265998,0.709792299112468
"386","RAB5B",0.00069254582293444,0.89098713043631,0.976004986393973
"387","MGAT1",0.000438483735731283,0.158005648069416,0.58034013764728
"388","OLR1",7.39224128929759e-19,0.0808232368388296,0.46219215885916
"389","FGF13",0.016445977529838,0.0384578860249741,0.335773961781813
"390","FOXO1",3.6172955384728e-07,0.729041549077911,0.929334107657047
"391","MNDA",0.00132676346686315,0.0531973747245976,0.393369315193804
"392","GDF15",0.0020074487291339,0.67699597016632,0.905026344979255
"393","PTPRJ",9.74441798550874e-09,0.219553024538331,0.650901975291596
"394","WEE1",5.6064730194799e-10,0.036121649251156,0.325867834257835
"395","PLA2G7",0.0553893333644289,0.000441074657030353,0.0217786540331546
"396","BTC",2.50806554646263e-08,0.962501575667887,0.993834427767131
"397","LPAR4",0.020611887096367,0.358126435868214,0.760645972944884
"398","HNF1A",0.0854312616263929,0.84440349434394,0.967110121517665
"399","MAP2K6",0.00422015046336418,0.015652768202844,0.212655359726212
"400","CBS",4.25924956850123e-14,0.338053261838359,0.744170938811958
"401","JAK3",1.1062355014352e-05,0.71621079990404,0.922825139191403
"402","ERCC5",0.0306026799693127,0.565343056438392,0.873875520804112
"403","RAD51",0.0754483665498253,0.33877080706299,0.745393170116555
"404","PLA2G1B",2.55197637509653e-06,0.133378457647203,0.557003747809744
"405","SNRPB2",0.000178174958036427,0.248391751662222,0.672532384217526
"406","CD300C",0.114381388116444,0.496998994513541,0.841538540078184
"407","NEO1",1.35193043281344e-14,0.446986100000935,0.822263165129342
"408","TTLL12",0.000249816300415032,0.109950840446937,0.517840265981882
"409","APOA1",0.00209564514456653,0.600095194658642,0.879624656813012
"410","SRSF4",0.00246834358426343,0.698029596044641,0.916862673065501
"411","MFGE8",4.34488261684885e-23,0.347827684617088,0.752697798191173
"412","CDC16",9.02922402539101e-05,0.022455915414225,0.253754632569463
"413","TARBP2",6.76808752713108e-08,0.0153825193945348,0.211562809675594
"414","MFAP4",7.62828757098525e-12,0.159774854644171,0.582470847800355
"415","HLA-DMB",9.12811708954232e-09,0.0925137110007788,0.486067461001804
"416","ZNF185",0.000868789122415017,0.767918576285354,0.94483870589674
"417","NR0B2",5.96797699182217e-07,0.953931209217738,0.991825376061804
"418","RPL9",3.5666979574886e-07,0.20190340652972,0.630739224631737
"419","ATF4",0.109653645143986,2.4117883067866e-06,0.000442997276190563
"420","ATP7A",0.00013107841472081,0.997362433694438,0.999570357350501
"421","EXOSC10",0.00351330037582896,0.0855375110107969,0.472359516181421
"422","SLC6A8",0.000120980366218196,0.951554447100283,0.991694936721473
"423","UBE2C",0.00803174612257106,0.442783105538274,0.818707805504395
"424","RPN2",0.000274551756282769,0.199063528366555,0.627815743309904
"425","CD72",0.020080277141281,0.14635175271662,0.569536355451261
"426","GNA11",6.87276061155442e-05,0.133671195576293,0.557003747809744
"427","CDK10",1.12219059078081e-12,0.165192292536635,0.589423088366071
"428","FAM120A",6.38628642815431e-10,0.340458711077012,0.746080054945699
"429","STAT1",0.0333433767863062,0.0754490127822281,0.446977384482577
"430","FAM50A",1.64677703387205e-11,0.0322625874740698,0.304894017225178
"431","SIRPA",0.143313892624618,0.0248785446510859,0.268414885980946
"432","IGF2BP3",0.0141694760336457,0.927331630412636,0.988509890629106
"433","OAS1",0.000172073174874874,0.242529812584731,0.666043768847444
"434","ATP2B3",0.00631678598970126,0.728607676220491,0.929288123107011
"435","AOX1",1.34521600435627e-38,0.45645454620703,0.828162232707779
"436","CDC7",0.00218272404702176,0.952808419820515,0.991825376061804
"437","MAP4K1",0.000686437786157827,0.43005773348858,0.810266984215346
"438","GTF2A2",0.000875241104630163,0.455444491988549,0.828162232707779
"439","HIPK3",3.48982579480616e-08,0.843459644693096,0.967110121517665
"440","ITGB3",4.39104877342109e-21,0.834389121850773,0.966969684819563
"441","HAX1",1.86312718451451e-08,0.109404627697605,0.516326876040496
"442","MXI1",0.0179334595852911,0.261423771686525,0.682431597072537
"443","LY9",2.47365934838346e-05,0.0282497461262533,0.283237629283308
"444","DHX9",9.23679035216362e-12,0.807288627461917,0.957651608707084
"445","OGT",0.000155644997617751,0.00253016785851338,0.072615817539334
"446","RAPGEF1",0.000269813283227806,0.810814692501558,0.958675575121727
"447","LMO1",0.083585480544692,0.308549463994229,0.723669929476074
"448","SAFB",0.00329084714066054,0.733577617533869,0.930624786430489
"449","TCF20",8.142295666466e-25,0.55684078796413,0.871592691093276
"450","TFAP2C",0.0103150293901187,0.152726886909087,0.574580058697406
"451","PSMB5",0.00310819345403899,0.0853213767666735,0.472043086882608
"452","PPM1F",0.00488481420717613,0.374275260909496,0.774076197227333
"453","P2RY10",6.18965692030243e-05,0.00369115631977165,0.0921184229369099
"454","COL9A2",3.14237098444628e-05,0.597573869765562,0.879624656813012
"455","CD83",1.08525678870731e-16,0.234986609840046,0.660305466915349
"456","CAP1",1.27739821635705e-08,0.262236072921055,0.682596464880924
"457","MAP3K5",2.77983464640012e-07,0.982154285441824,0.997948341793543
"458","MAP2",0.0253558278511318,0.113349490878426,0.525642714931099
"459","CDK5R1",0.00209937550915546,0.339568093146493,0.746080054945699
"460","CFTR",2.55495921237136e-07,0.117984097588162,0.531280720080433
"461","RABGGTA",1.96888573904484e-07,0.472736539336757,0.830313851944474
"462","RNASE1",2.31409000139318e-06,0.604674473006486,0.88103487642314
"463","PTPN7",0.00139456674912152,0.142547638017503,0.56722595647866
"464","IL1R2",2.39652510183412e-127,0.453133801034587,0.826038274851458
"465","OPRL1",0.0036544126477541,0.922678782525306,0.988034722571626
"466","UNC119",0.000100031434071234,0.658605338944345,0.899389867179108
"467","ENDOU",0.0155993702625408,0.634835628855466,0.892228447641916
"468","IGFBP6",0.19052903436857,7.57556752002853e-05,0.00666702181448969
"469","RGS3",0.0400239495270209,0.112897708195974,0.525642714931099
"470","TPD52L1",0.00146805374860914,0.0314921871103067,0.30300493577287
"471","VCAN",8.11247756894311e-21,0.636575273396802,0.892228447641916
"472","CSTF3",0.0970140958307112,0.521035106565995,0.854533347173112
"473","RPUSD2",4.71274217229781e-05,0.246419678307206,0.670403766046307
"474","SNRK",1.58557006219992e-07,0.0650867510197426,0.425084672028235
"475","ESRRA",5.17040936977987e-08,0.0596676112265143,0.40651879933554
"476","YAF2",0.0051632150322863,0.432195113033043,0.812174838632153
"477","TM9SF4",3.34193371115466e-15,0.242074649257341,0.665853223527568
"478","CD86",0.00630922336599955,0.07471566294566,0.445594384256823
"479","IGFALS",2.04250351185242e-07,0.42128668197938,0.809531167519256
"480","FBL",9.12720598423493e-10,0.35196430589679,0.755949528848484
"481","MAPRE2",1.6032968585378e-09,0.861523383933985,0.970776768448233
"482","TTN",2.15528110831096e-10,0.176145903399293,0.600045985467028
"483","SNW1",0.00294935875443971,0.106163260005851,0.511638621790242
"484","ALDH3B2",0.00513530542486093,0.473122262824756,0.830313851944474
"485","DCHS1",0.000242853341913877,0.459942256280518,0.829467496846625
"486","CD59",2.00757818650625e-05,0.117323249566002,0.530264135833741
"487","DLD",0.0104048568924465,0.275829582064628,0.692136306470367
"488","CCR1",1.24787774756878e-05,0.592318929011622,0.87925874833632
"489","OPRD1",0.0670108673685837,0.148389012189194,0.570056694014953
"490","C8B",1.17521001429259e-11,0.148935388646837,0.570056694014953
"491","FARSA",7.05029073402647e-07,0.213174166285705,0.644387330223758
"492","FGFBP1",0.0100175461068606,0.687982032445921,0.912540003752649
"493","COL4A6",0.00844036057090691,0.204877086313824,0.634814831547287
"494","TRIM14",0.00424829153201245,0.125876367678989,0.546336748943211
"495","MAP3K8",0.0014207510740542,0.123269949884325,0.540645281632111
"496","TXNRD1",2.25239018829655e-11,0.313415709256323,0.727974171423892
"497","PLK1",0.0132168117403521,0.867023417696725,0.972089616832613
"498","MAPK4",0.000569943900106377,0.195894241953992,0.622092917740478
"499","RAB2A",2.64516478941884e-05,0.670188232138019,0.903811156102086
"500","DIO2",0.0277900912306433,0.0703708213007008,0.435502441257167
"501","KMO",1.4051803684197e-08,0.147860938491952,0.570056694014953
"502","LIPA",0.0502442870363409,0.000791573352380667,0.0337182214954564
"503","CD33",3.75430159109916e-05,0.888580123913269,0.975902964043204
"504","GNL2",0.00531917851524321,0.0321152738996502,0.304894017225178
"505","CCND3",0.0645484563420217,0.0246395026509526,0.266850462672581
"506","IRF7",0.0011910512575499,0.91459492969969,0.98769903455422
"507","NCAM1",0.00214974922230934,0.07064095399438,0.435999006373915
"508","FECH",0.000205180270585353,0.592926243387718,0.879430655567313
"509","TGFBR3",2.86591921647597e-06,0.00374823098184432,0.0924961884838192
"510","TM4SF4",0.00101020901443875,0.748756042844758,0.936863146796493
"511","PKN1",0.000135778094683425,0.0803799558111449,0.460230370429897
"512","ABCA4",0.087993488177279,0.00264895883138212,0.0746258831515748
"513","RCN2",0.000614546483609246,0.076870580796132,0.450656453848239
"514","JAG1",6.98324693654634e-10,0.670744934317417,0.903811156102086
"515","LRP2",4.97818318793417e-10,0.556023889533543,0.871592691093276
"516","SDHA",0.141280320503078,0.0123564063532706,0.186508912199218
"517","CD69",0.713326841012403,2.82109466056602e-07,8.09654167582448e-05
"518","KPNB1",1.08015901427594e-08,0.508659979081451,0.845547373534874
"519","VLDLR",7.50362364169855e-09,0.299589983176869,0.714347716873172
"520","RAD21",0.00548214818024647,0.744569779881063,0.935963721652823
"521","HAS2",7.04982308547474e-07,0.0253170264070613,0.269735000606092
"522","SLC5A2",6.81894763267749e-12,0.495887199068602,0.841538540078184
"523","CDC25C",0.0323173714882656,0.118010961341908,0.531280720080433
"524","ISG15",9.08411824057426e-05,0.978712941451291,0.996764116665666
"525","ACHE",0.00335535211589128,0.798622330377856,0.956624548792025
"526","FBLN2",0.0374867127184436,0.00507562929538706,0.112595602533417
"527","PPP2CB",0.262276413906309,9.47407557615511e-05,0.00763244825363233
"528","NCF2",0.0590791093123164,0.113268788606824,0.525642714931099
"529","DRD3",0.00025474828194069,0.683742075212061,0.909543339911293
"530","PKN2",0.000224367250547629,0.855568358991768,0.969491752291851
