"genes","TE.random","pval.random","tau2","I2","pval.Q","num_exp","qval.random","qval.Q"
"GSTA2",0.0460378198204051,0.851794512511289,0.218201806509109,0.604111907171397,0.027105935466727,6,0.960518143735271,0.0448303334936744
"RRAS",-0.153669710930205,0.0737052851586188,0.0594075458644447,0.789871653636998,7.37341627686352e-07,11,0.476241942962506,3.54167657797902e-06
"C2orf83",0.00916078034527526,0.844047888921301,0.00464522824211348,0.527178033878576,0.0385855968912297,8,0.957601025863079,0.0611143370442263
"NOVA1",0.0023345643178689,0.961054950704419,0.0128529788196567,0.555295786297453,0.0128076442593371,11,0.99125225699579,0.0232128026243915
"SPDYE1",0.0224725086234196,0.712701522655271,0.00957651498549826,0.59466140437262,0.0427056835377881,5,0.918031521660511,0.0667764113231506
"C14orf128",-0.0184404157864219,0.577896335880774,1.34585307166431e-06,0.0686640993548875,0.358764523290464,4,0.869233290705161,0.41445590871099
"KRTAP6-2",-0.0213725572972677,0.771757222316039,0.00477610944197001,0,0.413003801320006,4,0.935875879715474,0.467139033071482
"OR52I2",-0.0707999475848275,0.049621679298974,0,0,0.659366077562903,4,0.405593784624097,0.699552585786032
"NXNL2",-0.0063287518835976,0.820435621527074,0.00114331663057699,0.303452018185293,0.175692258702451,9,0.951174376409185,0.225690934177086
"CNTD2",0.0345759999883736,0.444126350766773,0.00322252415193126,0.263953890285693,0.209239652328937,9,0.813804916654925,0.261992064546176
"INS",-0.00467538443081356,0.910034423282399,0.00567702745135142,0.436476648093197,0.0875121320641833,8,0.976661977437924,0.124112697526014
"KLHL17",-0.188411430600004,0.079983666885963,0.0675473176595334,0.837877376622897,3.0828630545341e-07,8,0.489291564644429,1.60648459863378e-06
"RNF31",-0.0472261624130189,0.0153650997251268,3.5009658156975e-07,0.20293855611693,0.26866935834828,8,0.245181058907496,0.324677466008963
"OR2F2",-0.00225101621924658,0.933691707962828,0,0,0.934496070292863,5,0.98462257257831,0.94443876714095
"GANAB",0.0595548952224292,0.530847348443549,0.0856941645306922,0.857061894589874,4.51262720129262e-11,11,0.850089105781061,5.21937471167723e-10
"IFI30",-0.0717106480780311,0.459619682725343,0.0315641777669459,0.545575989410714,0.0399153846376982,7,0.820007691488081,0.0629642683984142
"C11orf41",0.0254377178102085,0.420349056705963,1.5885076004265e-06,0.116290180876876,0.334667446138791,4,0.802989840945746,0.390318628751903
"LRRC7",-0.0282804419799561,0.53412819340956,0.00611378637411476,0.410246034290347,0.11752379804027,7,0.851259457221713,0.160215655741756
"ROPN1",0.0328612310621458,0.602470771170906,0.017582643156136,0.574747146911873,0.0158961360801978,9,0.878107461689492,0.0281074441338902
"SLC10A1",0.039884245626067,0.0917590657483956,0,0.185954908798913,0.271896830442509,10,0.514383328325207,0.327691434541506
"ATP6V0A1",0.0129433790728962,0.839911117902672,0.0255529792763758,0.660985767209963,0.00166113045967827,10,0.956564953986039,0.00378774166909154
"DOHH",0.125404110446126,0.360155762290878,0.160543287893894,0.896726646822219,6.07153919733786e-15,10,0.769268706410391,1.47372259772807e-13
"PDZD11",-0.0529042792404334,0.63498161882463,0.0755731341709183,0.878777431986954,5.93259919054533e-09,7,0.890812973449346,4.51036331341649e-08
"OR10H1",0.000611558747505185,0.990723070840415,0.0113498352447426,0.585288290632616,0.018191981587527,8,0.99788772237396,0.0316474107550843
"OR4K13",0.0347632824459916,0.353276577047064,0,0,0.880661647681193,3,0.76588228721489,0.896906862541331
"MTUS2",-0.0232380056490959,0.517517004241196,0.00460758470077921,0.476299369469213,0.0539975674673793,9,0.8438032521136,0.0818649811666118
"C11orf16",-0.103030973480934,0.145264302319198,0.0169341266320975,0.417725797540282,0.0791326828630402,10,0.59855171968277,0.113929719503316
"EID3",-0.00361718832714508,0.940820025728934,0.00444298432612994,0,0.487450732803406,9,0.986085924687222,0.538938861256887
"KRT86",0.00927662686906891,0.849947043835922,0.00189239884300207,0.275691872289688,0.218042198419886,7,0.959803713310371,0.271478177380359
"TMPRSS6",-0.0565923853615666,0.421787494132506,0.0325327684992771,0.718824905256411,0.00019845405176878,10,0.803701379792685,0.000558574534184013
"TDGF3",0.0683007742778003,0.512862316958002,0.00889862631980063,0.191586762899054,0.290256250003701,3,0.842731670724356,0.346563692969728
"PPFIA2",0.0493547624426775,0.0409309488298438,0,0.169780137495168,0.286800413976272,10,0.376654492014911,0.342980599157646
"CSNK2A1",0.0325913012248286,0.766643484155891,0.121555798373424,0.87997945870206,1.1189795725107e-13,11,0.934322669295842,2.17022669983647e-12
"SSR2",-0.053161938371595,0.419899153808794,0.0300182030865104,0.867451297113565,3.92468602869428e-11,10,0.802638796065978,4.58996121252094e-10
"MAGOHB",-0.0888877482466505,0.0134620017191017,0.00555823532468892,0.536173616871011,0.021970088788742,10,0.229511281732518,0.0372765353168761
"ACADS",0.0485333541147606,0.627762765352815,0.0911108617678545,0.878465794896066,1.79034394538102e-13,11,0.887873234472061,3.36414551169843e-12
"SLC4A1AP",-0.0513624731650301,0.402146186713865,0.029812413348136,0.819581992473556,1.13263545589953e-07,10,0.793926932889732,6.48791444550996e-07
"OR1D5",0.00993627029943645,0.760151030207689,0.00129754567820855,0.0390869727648347,0.396413015013508,7,0.933726101872556,0.451293201209404
"RXFP1",-0.172416325180508,0.0102698339963406,0.0152346916811319,0.400081149294347,0.100827064565453,9,0.201380831884421,0.140315774745959
"LINS",0.0255892376656094,0.397029056413643,0,0,0.700833871218843,7,0.790813179566744,0.737644235523144
"RGS20",0.0129983941958759,0.715454790225411,0.00184137052692599,0.137707317594804,0.316256744220124,10,0.918961761273876,0.372394617513065
"KCNA10",0.0554328844946947,0.0190991949469383,0,0,0.905852855621835,9,0.268216928991472,0.919109796357627
"KREMEN2",0.0595131509615977,0.0241662605305083,0,0.149903965038285,0.308842274042067,9,0.296888943835421,0.365051810004554
"TRIM48",-0.0576599703309455,0.0757174004456332,0,0.010133469097804,0.400492393596259,5,0.480544449713386,0.455271389949912
"CHURC1",-0.0296911695857777,0.689792833913676,0.026569940574517,0.755518309153022,0.000168832928952686,8,0.909842105343577,0.000482519791144451
"ZBTB49",-0.00629482790450741,0.830646116701713,0.00197430951784634,0.294326839763922,0.193175266749017,8,0.95483750381012,0.244671093540529
"ZBTB37",-0.176815283995821,0.107179041331521,0.0941362061624407,0.876770223289908,5.00652842749998e-11,9,0.540815882252571,5.74108894345494e-10
"OR2G3",-0.00785800686086733,0.870421869841903,0,0,0.654887773680495,4,0.965193716364381,0.695688504560994
"B2M",-0.024774856636244,0.682729480030953,0.0167130656155783,0.588473019607858,0.0093010066990608,10,0.907595678222712,0.0174961319685202
"DMRT1",0.0554976519912331,0.0883758095257706,0.00285977747462506,0.395536369339446,0.104019796410426,9,0.50623056895258,0.144168521828719
"MTERF",0.117796193950949,0.304845189250616,0.0555279825966933,0.779278719427856,0.00116793865803171,5,0.73623622432929,0.00276643000219233
"OR2B2",0.0325387334938483,0.127564353300015,0,0,0.850988104745473,10,0.57587942796728,0.870675378966071
"FAM133B",-0.207471568157764,0.115545484719468,0.0860903218362988,0.844826481086827,5.36915488838352e-06,6,0.555678765816995,2.13906208705464e-05
"CCDC111",0.0701989983584718,0.407659940816679,0.0243265318589077,0.659353917342317,0.0193733276061871,5,0.796042055415722,0.0334297499719646
"TUBGCP6",-0.0317293823784873,0.696266210331349,0.046540765794213,0.808508617257841,1.49096184668817e-06,9,0.912660305673465,6.70377124022465e-06
"PWP1",-0.102938540123859,0.043212528049325,0.0186115431933554,0.683325088198287,0.00047065819336088,11,0.385226791377097,0.00121867034033247
"KIRREL3",0.0392033561154404,0.595868827904215,0.0334323194267006,0.749442845036349,9.5914788837007e-05,9,0.875973632106608,0.000289158579316565
"LRRC18",-0.060904265555473,0.184472637416672,0.000476726107305949,0,0.451857530088374,9,0.641506388433561,0.505048023183647
"CSN1S2AP",0.0298391466702644,0.462780916636375,0.00341871726307279,0.195439770729436,0.285896259637304,6,0.820744954752018,0.342001043991732
"NKX2-3",0.0884545175748247,0.106793153145832,0.00969768071646947,0.475253234728691,0.0642501967794647,8,0.540624975409191,0.0951390858185871
"SLC25A41",0.0297053042669608,0.454217369413526,0,0.216218381480216,0.25764370596994,8,0.818683884046029,0.313204499115067
"C16orf71",-0.0375955252433429,0.462654912320233,0.00891850746994647,0.395894237509048,0.0937746048167887,10,0.820744954752018,0.131831947932331
"RANBP3L",-0.018444213511152,0.820586074595555,0.0317351365026359,0.628575524922303,0.00868249688815207,8,0.951200164397375,0.0164869040154608
"KLK15",0.0302774373655453,0.418814320078591,0.00417709528362918,0.348118616527509,0.139467133727975,9,0.802026597391552,0.185509464580136
"AQP6",0.0877163480345596,0.0590046655448639,0.0124786695231887,0.5964520662489,0.00577806304250738,11,0.436565494020815,0.0115051025028122
"FBXO2",0.0250623118321261,0.535626244990272,0.00391284498748014,0.327229461808237,0.146254685785583,10,0.851988307294902,0.19316218545811
"IGSF1",0.0511872183274688,0.241356306190088,0.00681029527423607,0.501881311755652,0.0415233040049216,9,0.688973450005709,0.0651005754582327
"TTC39A",0.054219150869994,0.341713907754801,0.0197967160460074,0.658428841618804,0.0017909407375862,10,0.759070303612991,0.00405271310971133
"BID",0.0864142381288363,0.115186869489127,0.0171398773556875,0.774354414449552,7.96998967378729e-06,10,0.5551565321942,3.06148608278086e-05
"TMEM196",0.00399738825159269,0.917391315555416,0.00329875111953187,0.373076657391535,0.131555328291187,8,0.97881308408462,0.176462745631927
"SNX12",-0.0353418066088061,0.579574562777197,0.0256661888854467,0.7782870357983,4.87404401965306e-05,8,0.870146209763646,0.000156983126501361
"FGF2",0.06872346653667,0.048263183013957,0,0.217117187322207,0.243237078376945,10,0.402307430916499,0.298321522468511
"KLKB1",-0.092237941461691,0.0162598567287781,0.00525757991997894,0.345278370317701,0.122398432751852,11,0.249555701841749,0.165951502500923
"SRRM1",-0.0206376734710133,0.764165933762325,0.0366763040268556,0.854395706868549,5.99305702278163e-10,10,0.934083964377915,5.52308964051384e-09
"SOD3",-0.0175593540674126,0.684155775983389,0.00680368517451049,0.337930016000982,0.128310854769298,11,0.907595678222712,0.172802455652741
"ANKRD40",-0.050860154721406,0.556158837043804,0.0496562844924574,0.868842355709897,3.13173470473828e-09,8,0.858993730700587,2.51864544070735e-08
"KDM2A",-0.0721097065239959,0.399143871897131,0.0531446031444316,0.897409482176167,1.24567691179623e-13,9,0.792707214386181,2.40628077269076e-12
"UBE2I",0.000554389160794411,0.993338287088574,0.0386000706151734,0.766537272185346,5.32595464309596e-06,11,0.998306942025287,2.12395549874341e-05
"ADIG",0.0509416368134585,0.527188587507861,0.0312491503050053,0.732276709968132,0.00101967929895432,7,0.849040448954466,0.00244915902895678
"FCRL4",0.0809052672304893,0.0338506516785161,0.00370906887192755,0.376778980802867,0.128815781069895,8,0.347095058668745,0.173337383890831
"C10orf82",0.0508669539055871,0.366701440273718,0.0131514883262439,0.605978405910236,0.013073910609547,8,0.773688420772727,0.0236404287848715
"KRTAP19-6",-0.0374605088462744,0.288125141846658,0,0,0.834245776821279,3,0.725543261974565,0.855812230850249
"APH1A",0.0103992416893971,0.853722122364617,0.0213535840532581,0.726313467782257,0.000139887635616488,10,0.96085056893647,0.000406928982941766
"ATP1B1",-0.121772962339044,0.00605976896320377,0.00646310182423734,0.455621038045637,0.0490406526893648,11,0.152822057902297,0.0753153295631002
"MR1",0.162701958954607,0.00883618077670009,0.0293509081011511,0.711363443195316,0.000143493904530715,11,0.187547916693022,0.000416215127989007
"VAV1",0.0638710825811741,0.118617316403663,0.00601818949018034,0.407648893179061,0.0770188899715626,11,0.560298700847541,0.111247747715533
"DCP2",0.009063868351402,0.889229316541941,0.0303284907543923,0.758252180604922,2.39546562277775e-05,10,0.97181150277587,8.26711473047615e-05
"COL19A1",0.0245124492672603,0.497853041095551,0.00567831909025504,0.577491299285066,0.00853165663377406,11,0.8373201340716,0.0162452276539394
"SLC25A17",-0.0123043887498234,0.816686600382559,0.0224220645925911,0.857940620269888,3.01251265078433e-10,10,0.950752869663832,2.91315244675992e-09
"ETNK1",0.026153324224735,0.533628898512212,0.00785784905733315,0.586026428030999,0.0097387464532996,10,0.851259457221713,0.0182300206128295
"IGLL1",-0.00693210449497218,0.892731239103048,0.00977320129412314,0.619519510069674,0.00488264743664031,10,0.972499846750914,0.00990529174336339
"ARID3B",0.0151577046385935,0.601809067834648,0.00259735558700428,0.530072834023662,0.0239318244835005,10,0.87790082034607,0.040178354276906
"SYNPO",0.0255579420100019,0.689359107356272,0.0237175614166166,0.744702643089158,5.37604515265902e-05,10,0.90978903601778,0.000170977127025622
"H1FNT",0.0408756205507776,0.225030723548163,0,0.0245093491798832,0.414086249729052,9,0.675408163750199,0.46816583632675
"CST5",-0.00179173653336126,0.980287331680663,0.0348924437748428,0.68100555047048,0.00150746663402144,9,0.996110153341853,0.00347875970936425
"PIH1D2",-0.127362103021363,0.0407961834717588,0.00506343971648683,0.426978125268091,0.0936775222418963,8,0.376413728899003,0.131718490537341
"ZNF655",0.00355151508818732,0.954793119468272,0.0247138166260999,0.715479378686267,0.000452420226492739,9,0.989614033289774,0.00117510418824312
"CCDC46",0.0542036896856844,0.425752566781282,0,0,0.489378904247638,3,0.805193783631946,0.5407980956709
"RPUSD1",-0.100740686385668,0.213629540686687,0.035139765467379,0.782067305268936,3.85870842287175e-05,8,0.665970778659883,0.00012727143967003
"CERK",0.00844478873050114,0.78721870459619,0.00282412231860305,0.312060876299776,0.158906272602635,10,0.940398782227972,0.207228346526338
"ANKRD13D",-0.20545596357278,0.00980739173328467,0.0316419328164832,0.717130126342282,0.00084148049971817,8,0.198010828743899,0.0020636714796402
"ATG9B",0.0309636332771617,0.448613052351738,0.00463796407618543,0.37827369554885,0.116494188480017,9,0.816798797732906,0.158964724023379
"CCKBR",0.043731907449633,0.27095881422997,0.00577671894502018,0.452695503389469,0.0581647987783276,10,0.713380981113759,0.0872942336479665
"PHLDA2",0.351834477547159,0.0330991881112319,0.23528842837228,0.752761068984103,1.4134445078438e-05,11,0.344684606405092,5.13586982541376e-05
"PGCP",0.102264235165686,0.463109434216152,0.0860391204701598,0.794558930086462,0.00063516343056976,5,0.820744954752018,0.0016021524400791
"MYO1D",0.0845883929967059,0.0792546623371025,0.0160674330216406,0.712266126039693,0.00026512017679136,10,0.487563574731151,0.000724904182394055
"FFAR3",0.0626466082722527,0.280752047647027,0,0,0.463930276558988,6,0.721091752694945,0.516412723531197
"ITGA1",-0.204232748631156,0.0182410373079445,0.0458469156202118,0.653393679515104,0.00206927570936285,10,0.263849824417732,0.00462003848806946
"PGK2",0.0152507514676929,0.500734443913337,0,0.316006630500327,0.155585322098303,10,0.838143276538092,0.203535599754148
"EXOC5",0.12828496073451,0.156721924572129,0.0774750862614224,0.828726901318625,7.31105981832806e-09,11,0.609777434954323,5.46111270082976e-08
"TMEM9B",-0.159326484523861,0.0755171428794116,0.0697862966124615,0.84787204431682,1.94496281280013e-09,10,0.480235697569789,1.62599160722206e-08
"EYA2",0.138253730603913,0.000203366020993411,5.09323269987202e-08,0.257586121759107,0.198588808928105,11,0.0187275266736948,0.250606840996307
"SPEG",-0.693650462768764,0.0615690656867954,0.410108143167187,0.880244563179053,1.50655907836329e-05,4,0.4421372967179,5.44550575036271e-05
"GC",0.0259841502968315,0.419994998138259,0.00404857761965467,0.351080001858835,0.127054773085048,10,0.802758402921792,0.17133079086871
"FCGR1A",0.0438902186030516,0.438234949426624,0.00821215466776736,0.470671469666106,0.0925458547396915,6,0.811714405098142,0.130370399795909
"C1orf113",-0.00920595181057652,0.853227267682663,0.000308940313069858,0.256121704352815,0.260720604839693,3,0.960711567010967,0.3164028988968
"APBB1",-0.082024556039941,0.0100898678131711,0.00391490290300464,0.479981552979323,0.0374356965149624,11,0.199867192716239,0.0595353668061761
"PACSIN3",-0.0956641159938057,0.22666078373943,0.0448137005477771,0.778760126758405,5.71963954055337e-06,10,0.676980035810996,2.26411391624169e-05
"EARS2",0.0171747817122924,0.790489330943801,0.0283826050214079,0.788824590337838,7.91169163610168e-06,9,0.940775286713118,3.04393851226639e-05
